user_id,topic_id,status,last_update_time,last_seeded_time,first_update_time
10126551,5356646,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-14 21:42:56
19049822,5356646,1,2026-07-30 05:05:01,2026-07-29 10:05:02,2026-07-26 17:22:08
10126551,5459416,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-07 22:43:21
19049822,5459416,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,5510765,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-07 22:43:21
19049822,5510765,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,5667358,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-01 12:42:00
19049822,5667358,1,2026-07-30 05:05:01,2026-07-30 16:05:01,2026-07-26 17:22:08
10126551,5812505,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-01 12:42:00
19049822,5812505,1,2026-07-30 05:05:01,2026-07-30 16:05:01,2026-07-26 17:22:08
10126551,5823725,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-07 22:43:21
19049822,5823725,1,2026-07-30 05:05:01,2026-07-30 16:05:01,2026-07-26 17:22:08
10126551,5844504,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-07 22:43:21
19049822,5844504,1,2026-07-30 05:05:01,2026-07-30 16:05:01,2026-07-26 17:22:08
10126551,5865324,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-17 18:43:02
19049822,5865324,1,2026-07-30 05:05:01,2026-07-27 18:05:01,2026-07-26 17:22:08
10126551,5875801,16777473,2026-07-30 14:47:22,2026-07-28 02:05:01,2024-06-01 12:42:00
19049822,5875801,1,2026-07-30 05:05:01,2026-07-30 16:05:01,2026-07-26 17:22:08
10126551,5901433,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-05 07:43:44
19049822,5901433,1,2026-07-30 05:05:01,2026-07-29 02:05:01,2026-07-26 17:22:08
10126551,5923623,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-12 10:40:57
19049822,5923623,1,2026-07-30 05:05:01,2026-07-27 11:05:01,2026-07-26 17:22:08
10126551,5973320,16777473,2026-07-30 14:47:22,2026-07-10 11:05:01,2024-06-14 21:42:56
19049822,5973320,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
10126551,5982461,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-06 14:40:14
19049822,5982461,1,2026-07-30 05:05:01,2026-07-30 16:05:01,2026-07-26 17:22:08
10126551,5982912,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-06 14:40:14
19049822,5982912,1,2026-07-30 05:05:01,2026-07-30 16:05:01,2026-07-26 17:22:08
10126551,5983255,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-13 22:39:10
19049822,5983255,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,5989713,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-01 12:42:00
19049822,5989713,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,5995840,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-05-31 10:49:01
19049822,5995840,1,2026-07-30 05:05:01,2026-07-29 09:05:01,2026-07-26 17:22:08
10126551,6006589,16777473,2026-07-30 14:47:22,2026-07-30 16:05:01,2024-05-31 10:49:01
19049822,6006589,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
10126551,6021538,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-05 07:43:44
19049822,6021538,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,6067288,16777473,2026-07-30 14:47:22,2026-07-30 16:05:01,2024-06-17 18:43:02
19049822,6067288,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
10126551,6081316,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-14 21:42:56
19049822,6081316,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
6449581,6104160,1,2026-07-15 04:24:18,2026-07-30 16:05:01,2024-05-13 08:53:00
10126551,6104160,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-06 14:40:14
19049822,6104160,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,6140417,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-07 22:43:21
19049822,6140417,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,6146930,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-05 07:43:44
19049822,6146930,1,2026-07-30 05:05:01,2026-07-30 16:05:01,2026-07-26 17:22:08
10126551,6147192,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-05-31 10:49:01
19049822,6147192,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,6148803,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-14 21:42:56
19049822,6148803,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
10126551,6149514,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-14 21:42:56
19049822,6149514,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,6152132,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-05 07:43:44
19049822,6152132,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,6152819,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-12 10:40:57
19049822,6152819,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,6174618,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-14 21:42:56
19049822,6174618,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
6449581,6177607,1,2026-07-15 04:24:18,2026-07-30 13:05:01,2024-02-19 00:00:00
10126551,6177607,16777473,2026-07-30 14:47:22,2026-07-10 11:05:01,2024-05-31 10:49:01
19049822,6177607,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
10126551,6179141,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-14 21:42:56
19049822,6179141,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,6179172,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-01 12:42:00
19049822,6179172,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,6199199,16777473,2026-07-30 14:47:22,2026-07-30 12:05:01,2024-06-17 18:43:02
19049822,6199199,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
10126551,6208430,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-13 07:39:26
19049822,6208430,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,6208440,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-07 22:43:21
19049822,6208440,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
10126551,6238120,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-13 22:39:10
19049822,6238120,1,2026-07-30 05:05:01,2026-07-27 06:05:01,2026-07-26 17:22:08
10126551,6238133,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-14 21:42:56
19049822,6238133,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,6241495,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-05 07:43:44
19049822,6241495,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,6254395,16777473,2026-07-30 14:47:22,2026-07-30 04:05:01,2024-06-07 22:43:21
19049822,6254395,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
10126551,6263029,16777473,2026-07-30 14:47:22,2026-07-30 16:05:01,2024-06-17 18:43:02
19049822,6263029,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
10126551,6268260,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-14 21:42:56
19049822,6268260,1,2026-07-30 05:05:01,2026-07-27 06:05:01,2026-07-26 17:22:08
10126551,6283236,16777473,2026-07-30 14:47:22,2026-07-10 11:05:01,2024-06-14 21:42:56
19049822,6283236,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
10126551,6288569,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-14 21:42:56
19049822,6288569,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,6288598,16777473,2026-07-30 14:47:22,2026-07-26 00:05:02,2024-06-17 18:43:02
19049822,6288598,1,2026-07-30 05:05:01,2026-07-29 04:05:01,2026-07-26 17:22:08
10126551,6291419,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-13 22:39:10
19049822,6291419,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,6292578,16777473,2026-07-30 14:47:22,2026-07-23 10:05:01,2024-06-17 18:43:02
19049822,6292578,1,2026-07-30 05:05:01,2026-07-29 05:05:02,2026-07-26 17:22:08
10126551,6293236,16777473,2026-07-30 14:47:22,2026-07-27 02:05:01,2024-06-05 07:43:44
19049822,6293236,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
10126551,6297983,16777473,2026-07-30 14:47:22,2026-07-30 16:05:01,2024-06-17 18:43:02
19049822,6297983,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
10126551,6300060,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-06 14:40:14
19049822,6300060,1,2026-07-30 05:05:01,2026-07-27 05:05:01,2026-07-26 17:22:08
10126551,6301534,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-13 22:39:10
19049822,6301534,1,2026-07-30 05:05:01,2026-07-29 09:05:01,2026-07-26 17:22:08
10126551,6304846,16777473,2026-07-30 14:47:22,2026-07-30 11:05:01,2024-06-07 22:43:21
19049822,6304846,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
10126551,6318742,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-14 21:42:56
19049822,6318742,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
1140687,6322747,1,2026-07-30 00:05:01,2026-07-30 10:05:01,2025-06-03 00:05:01
10126551,6322747,16777473,2026-07-30 14:47:22,2026-07-30 08:05:01,2024-06-14 21:42:56
19049822,6322747,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
10126551,6335153,16777473,2026-07-30 14:47:22,2026-07-24 04:05:01,2024-06-14 21:42:56
19049822,6335153,1,2026-07-30 05:05:01,2026-07-29 10:05:02,2026-07-26 17:22:08
10126551,6346613,16777473,2026-07-30 14:47:22,2026-07-30 04:05:01,2024-06-01 12:42:00
19049822,6346613,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
10126551,6353565,16777473,2026-07-30 14:47:22,2026-07-30 04:05:01,2024-06-01 12:42:00
19049822,6353565,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
10126551,6356318,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-17 18:43:02
19049822,6356318,1,2026-07-30 05:05:01,2026-07-30 16:05:01,2026-07-26 17:22:08
10126551,6366157,16777473,2026-07-30 14:47:22,2026-07-30 04:05:01,2024-06-05 07:43:44
19049822,6366157,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
10126551,6372087,16777473,2026-07-30 14:47:22,2026-07-30 06:05:01,2024-06-07 22:43:21
19049822,6372087,1,2026-07-30 05:05:01,2026-07-29 11:05:01,2026-07-26 17:22:08
10126551,6374297,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-14 21:42:56
19049822,6374297,1,2026-07-30 05:05:01,,2026-07-26 17:22:08
10126551,6375312,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-01 12:42:00
19049822,6375312,1,2026-07-30 05:05:01,2026-07-27 10:05:01,2026-07-26 17:22:08
10126551,6376642,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-12 10:40:57
19049822,6376642,1,2026-07-30 05:05:01,2026-07-27 07:09:25,2026-07-26 17:22:08
10126551,6380719,16777473,2026-07-30 14:47:22,2026-07-10 10:05:01,2024-06-12 10:40:57
