topic_id,reg_time,topic_poster,info_hash,tor_size_bytes,keeping_priority,seeder_last_seen,seeders,keeper_seeders,average_seeds_count,average_seeds_sum,topic_title
6325242,2,9115373,71F6151A644D8A97BE3436BC7721D3947A6C9CA8,25246259749,1,2026-07-31 02:21:01,2,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{23,72,68,69,71,70,69,79,85,90,77,86,80,85,86,91,84,78,95,93,86,88,85,84,97,85,95,93,87,92,83}","Голова / The Head / Сезон: 2 / Серии: 1-6 из 6 (Хорхе Дорадо) [2022, Испания, Детектив, триллер, криминал, SDR, WEB-DL 2160p, 4k] MVO (AlexFilm) + Eng + Sub Eng"
6463839,2,9115373,FAFE3AE9FB3040BE2E660B51EFC87CCA50151D1A,45520291434,1,2026-07-31 02:21:01,6,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{45,139,151,162,161,185,204,202,181,192,197,202,216,202,202,227,211,197,191,186,202,182,217,229,223,203,221,207,194,176,200}","Берлин / Berl&#237;n / Berlin / Сезон: 1 / Серии: 1-8 из 8 (Давид Баррокаль) [2023, Испания, Боевик, триллер, драма, криминал, детектив, HEVC, SDR, WEB-DL 2160p, 4k] 4 x MVO (LostFilm, HDRezka Studio, TVShows, NewStudio) + Ukr (Так треба продакшн) + Original + Eng + Sub (Rus, Ukr, Spa, Eng)"
6483233,2,9115373,1F4A6761841E78096818B05942950F66EBE921D9,45050354245,1,2026-07-31 02:21:01,4,2,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{23,90,104,103,95,87,94,100,107,97,103,70,79,80,89,90,107,129,145,145,96,101,108,103,119,125,124,159,144,168,144}","Берлин / Berl&#237;n / Berlin / Сезон: 1 / Серии: 1-8 из 8 (Давид Баррокаль) [2023, Испания, Боевик, триллер, драма, криминал, детектив, HEVC, HDR10, WEB-DL 2160p, 4k] 4 x MVO (LostFilm, HDRezka Studio, TVShows, NewStudio) + Ukr (Так треба продакшн) + Original + Eng + Sub (Rus, Ukr, Spa, Eng)"
6507428,2,18905318,E35946EB4D6283C650AABAD40F4E7D55BB5C6EE3,53506816362,1,2026-07-31 02:21:01,5,1,"{7,24,24,24,24,24,25,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{16,63,46,43,44,43,53,74,77,74,60,72,88,82,86,89,86,85,103,72,66,70,76,68,75,67,84,86,76,72,74}","Суперсекс / Supersex / Сезон: 1 / Серии: 1-7 из 7 (Маттео Ровере, Франческо Карроззини, Франческа Маззолени) [2024, Италия, драма, Dolby Vision, HDR10, WEB-DL 2160p, 4k] [Hybrid] MVO(Jaskier) + Original (Ita) + Eng + Sub (Rus, Eng, Ita)"
6519847,2,39454311,6377F8673BB963B0A2F42086D42AC08A646AFD1F,43242134368,1,2026-07-31 02:21:01,6,0,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{41,133,123,121,136,156,148,118,111,120,119,110,114,104,106,116,120,91,122,111,104,105,100,110,119,129,127,128,117,122,139}","Молодые монархи / Young Royals / Сезон: 3 / Серии: 1-6 из 6 (Ларс Бекунг, Ройда Секерзес) [2024, Швеция, драма, мелодрама, Dolby Vision, HDR10, WEB-DL 2160p, 4k] MVO (ColdFilm) + Original + Sub (Rus, Eng, Swe)"
6553146,2,18905318,24AD137F9CE63F89D177EDCDBCEAFE07223AF33A,28736818712,1,2026-07-31 02:21:01,6,3,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{31,80,72,70,74,85,109,105,99,95,91,97,84,88,96,93,91,87,93,104,93,97,92,97,121,110,103,118,94,92,97}","Стать Карлом Лагерфельдом / Becoming Karl Lagerfeld / Сезон: 1 / Серии: 1-6 из 6 (Одри Эструго, Жером Салль) [2024, Франция, биография, драма, HDR10, Dolby Vision, WEB-DL 2160p, 4k] [Hybrid] 3x MVO (HDRezka, TVShows, Red Head Sound) + Original + Eng + Sub (Rus, Fra, Eng)"
6553562,2,18905318,523E7A8942A097B3666C392077A43EB992EB8129,34325154101,1,2026-07-31 02:21:01,5,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{25,76,88,73,63,62,59,65,49,78,68,85,90,87,92,94,88,106,94,88,88,88,102,92,100,91,97,107,85,92,89}","Дело Асунты / El caso Asunta / The Asunta Case / Сезон: 1 / Серии: 1-6 из 6 (Карлос Седес, Хакобо Мартинес) [2024, Испания, драма, криминал, детектив, биография, HEVC, SDR, WEB-DL 2160p, 4k] DVO (ViruseProject) + Original + English + Sub (Rus, Esp, Eng)"
6587462,2,18905318,98144975B84D0FCE1708A98771481BD8FAC6BE87,32815888415,1,2026-07-31 02:21:01,8,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{42,139,161,166,159,184,220,213,189,191,191,194,172,172,187,151,162,173,183,186,186,181,234,251,210,206,219,283,256,242,248}","Цитадель: Диана / Citadel: Diana / Сезон: 1 / Серии: 1-6 из 6 (Арнальдо Катинари) [2024, Италия, фантастика, боевик, триллер, драма, HEVC, HDR10+, HDR10, Dolby Vision, WEB-DL 2160p, 4k] 3x MVO (HDRezka, LostFilm, TVShows) Original(Ita) + Eng + Sub (Ita, Eng)"
6611491,2,9115373,217A95CFD70EBBF24DFFEC773FF602B6700C76D4,41031788792,1,2026-07-31 02:21:01,32,0,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{215,713,762,788,747,698,693,702,749,831,825,812,813,749,623,719,735,780,697,625,642,529,578,640,724,724,587,625,596,534,497}","Убивать осознанно / Achtsam Morden / Murder Mindfully / Сезон: 1 / Серии: 1-8 из 8 (Борис Кунц) [2024, Германия, Триллер, комедия, криминал, детектив, HDR10, Dolby Vision, WEB-DL 2160p, 4k] MVO (Flarrow Films) + Ukr Dub (Так Треба Продакшн) + Original + Eng + Sub (Rus, Ukr, Deu, Eng)"
6635630,2,18905318,6FB3AEF786EEDBF2B1EE9BE8D8692B84407A50EC,45967249371,1,2026-07-31 02:21:01,3,2,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{11,47,43,50,53,40,32,77,95,95,89,95,110,108,109,105,102,99,123,82,69,85,75,74,81,82,76,82,76,81,76}","Голова / The Head / Сезон: 3 / Серии: 1-6 из 6 (Хорхе Дорадо) [2024, Испания, Триллер, детектив, криминал, SDR, WEB-DL 2160p, 4k] MVO (AlexFilm, LostFilm, HDrezka, TVShows 1WinStudio) + Original + Sub (Rus, Eng, Esp)"
6663561,2,12882701,683FA9D1BDFFAFD4ABB5FB713598E979A0E9980F,47469598159,1,2026-07-31 02:21:01,12,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{68,206,159,132,187,213,217,213,196,216,190,187,226,211,218,178,158,199,206,187,202,187,227,261,219,215,186,220,250,220,235}","Каштановый человечек / The Chestnut Man / Kastanjemanden / Сезон: 1 / Серии: 1-6 из 6 (Каспер Барфоэд, Миккел Серуп) [2021, Дания, триллер, детектив, криминал, HEVC, HDR10, Dolby Vision, WEB-DL 2160p, 4k] [Hybrid] Dub (SDI Media) + Original (Dan) + Sub (Rus, Ukr, Eng, Dan)"
6688224,2,18905318,B09456D08800CA009F68C670C1078183EE371A71,42989487801,1,2026-07-31 02:21:01,10,2,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{63,239,239,257,207,217,188,218,231,285,267,274,269,300,268,259,248,255,287,240,247,224,257,241,288,331,300,349,294,279,242}","Стеклянный купол / Glaskupan / The Glass Dome / Сезон: 1 / Серии: 1-6 из 6 (Хенрик Бьорн, Лиза Фарзанех) [2025, Швеция, драма, криминал, HEVC, HDR10, Dolby Vision, WEB-DL 2160p, 4k] [Hybrid] 4 x MVO (HDrezka, TVShows, WStudio, LE-Production) + Original (SWE) + English + Sub (Rus, Swe, Eng)"
6700880,2,18905318,925739E4A91F57E05C972D524F909F82C7A66602,22228327923,1,2026-07-31 02:21:01,8,0,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{61,192,191,196,195,234,238,239,223,217,213,199,207,202,193,202,173,160,173,168,196,156,187,188,232,204,205,214,159,196,199}","Секреты, которые мы храним / Тайны по соседству / Reservatet / Secrets We Keep / Сезон: 1 / Серии: 1-6 из 6 (Пер Флю) [2025, Дания, триллер, драма, криминал, HEVC, HDR10, WEB-DL 2160p, 4k] 3x MVO (HDrezka, WStudio, LE-Production) + Original + Sub (Rus, Dan, Eng)"
6707370,2,18905318,F14E02531B8342B41B33B679F9C2C258FBFFDA27,24736327000,1,2026-07-31 02:21:01,2,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{10,46,28,46,48,40,67,83,78,85,74,86,66,64,81,74,74,74,86,72,79,70,72,73,80,75,76,89,85,83,76}","Настоящие мужчины / Maschi veri / Real Men / Сезон: 1 / Серии: 1-8 из 8 (Летиция Ламартире, Маттео Олеотто) [2025, Италия, комедия, SDR, WEB-DL 2160p, 4k] 2 x MVO (HDrezka, WStudio) + Original + Eng + Sub (Rus, Ita, Eng)"
6709472,2,18905318,7D0A5683C9F1568A351491C0490B28C330330DDF,46514955501,1,2026-07-31 02:21:01,2,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{11,60,54,58,57,50,70,77,72,80,75,86,66,64,81,95,95,106,89,90,96,89,92,95,99,91,95,112,97,96,89}","Сара: женщина в тени / Sara - La donna nell'ombra / Sara - Woman in the Shadows / Сезон: 1 / Серии: 1-6 из 6 (Кармине Элиа) [2025, Италия, Драма, Криминал, HEVC, SDR, WEB-DL 2160p, 4k] 4 x MVO (WinMedia, HDrezka, WStudio, LE-Production) + Original + Eng + Sub (Rus, Eng)"
6711441,2,18905318,C3941DBB23BF24BD65D383EF04283AC02B4798B7,17499858862,1,2026-07-31 02:21:01,3,2,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{21,61,58,59,60,56,58,74,74,80,68,77,60,65,79,79,73,73,86,74,71,75,72,75,84,79,76,82,92,96,81}","Родители на поле / Voetbalouders / Football Parents / Сезон: 1 / Серии: 1-6 из 6 (Алберт Ян ван Рес, Ильзе Варринга) [2025, Нидерланды, Комедия, Спортивный, HEVC, SDR, WEB-DL 2160p, 4k] 2x MVO (HDrezka, WStudio) + Original(Dut) + English + Sub (Rus, Dut, Eng)"
6718063,2,47393246,16E04271526AABF5A827007AB71CB3B951D19BFC,40926345121,1,2026-07-31 02:21:01,3,2,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{15,69,89,81,83,112,72,56,66,67,50,73,48,66,59,53,47,74,33,78,67,64,65,59,65,82,109,109,79,64,59}","Олимп / Олимпо / Olympo / Сезон: 1 / Серии: 1-8 из 8 (Ибай Абад, Дэниэл Бароне, Марсаль Форес) [2025, Испания, спорт, драма, SDR, WEB-DL 2160p, 4k] Dub (Videofilm) + Dub Ukr + Eng + Original + Sub (Rus, Ukr, Eng, Spa)"
6720255,2,18905318,F2C0EE23BC6ADB8D70B0AD3960E13CBFBF7779C0,26443324062,1,2026-07-31 02:21:01,8,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{60,192,247,232,220,210,211,194,201,190,190,199,237,261,210,216,227,233,165,214,238,178,210,198,153,186,220,210,177,184,184}","Убийства в Оре / &#197;remorden / The &#197;re Murders / Сезон: 1 / Серии: 1-5 из 5 (Кунейт Кая, Марвин Крен) [2025, Швеция, триллер, драма, криминал, детектив, HEVC, SDR, WEB-DL 2160p, 4k] 2 x MVO (HDrezka, WStudio) + Original (Swe) + English + Sub (Rus, Swe, Eng)"
6747273,2,16889754,08269D51B6B4F4537908ED472BD6A034F6A18DEF,45295450535,1,2026-07-31 02:21:01,16,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{94,322,334,284,322,301,302,367,360,324,325,318,310,301,370,389,373,382,347,364,341,304,327,350,354,296,305,433,396,348,342}","Бункер для богачей / El refugio at&#243;mico / Billionaires' Bunker / Сезон: 1 / Серии: 1-8 из 8 (Давид Баррокаль, Хесус Кольменар, Хосе Мануэль Кравиотто) [2025, Испания, триллер, драма, криминал, SDR, WEB-DL 2160p, 4k] Dub (Videofilm Int.) + Dub (Ukr) + Original + Sub (Rus, Eng, Spa, Ukr)"
6750612,2,697078,94F200A2D6B865D825F953FE5EC2689151281C36,25335144385,1,2026-07-31 02:21:01,2,2,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{13,38,31,38,49,45,45,68,63,72,66,60,51,62,65,58,62,68,82,70,61,63,78,84,102,68,71,68,67,70,70}","Горячая мамочка из Норвегии / Мамаша из Норвегии / MILF of Norway / Сезон: 1 / Серии: 1-8 из 8 (Руне Денстад Лангло) [2024, Норвегия, Комедия, WEB-DL 2160p, 4k] MVO + MVO Ukr + Dub (Eng) + Original (Nor) + Sub (Eng, Multi)"
6753433,2,18905318,6E547851FBAEA6BE3E7576F03A611C3798ECAA18,32259234795,1,2026-07-31 02:21:01,8,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{60,236,228,193,197,207,263,241,231,241,206,247,235,211,170,184,184,175,178,187,189,180,192,186,158,173,188,204,186,185,218}","Отель «Костьера» / Hotel Costiera / Сезон: 1 / Серии: 1-6 из 6 (Адам Бернштейн, Джакомо Мартелли) [2025, Италия, боевик, драма, комедия, криминал, HEVC, HDR10+, WEB-DL 2160p, 4k] 3 x MVO (Кравец-Рекордз, TVShows, LE-Production) + Original + Eng + Sub (Rus, Eng, Ita)"
6755463,2,9115373,FC15AB47E1D2CC6DF386321A9B9543DC9F2474E3,59203360922,1,2026-07-31 02:21:01,3,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{24,54,50,33,52,59,43,52,43,40,25,32,23,25,31,51,30,53,63,49,50,45,39,43,40,30,47,41,45,36,30}","Убийца по имени Неро / Nero the Assassin / Nero / Сезон: 1 / Серии: 1-8 из 8 (Людовик Кольбо-Жюстен, Аллан Модуи) [2025, Франция, Боевик, драма, приключения, история, SDR, WEB-DL 2160p, 4k] 2 x MVO (HDRezka Studio, TVShows) + Original + Eng + Sub (Rus, Ukr, Fra, Eng, Heb)"
6769900,2,18905318,150099E6DBDAD016AF235947CFC4EBC8C2E3C98A,36236751447,1,2026-07-31 02:21:01,6,0,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{45,144,144,144,106,100,102,97,111,98,128,128,161,157,162,166,165,163,168,152,124,125,118,124,125,122,126,117,110,102,104}","Гевелий / Heweliusz / Сезон: 1 / Серии: 1-5 из 5 (Яан Холоубек) [2025, Польша, драма, история, SDR, WEB-DL 2160p, 4k] Dub (Movie Dubbing) + 4 x MVO (HDrezka, WStudio, LE-Production, RuDub, Dragon Money) + UKR (Dub) + Original (Pol) + English + Sub (Rus, Ukr, Pol, Eng)"
6770846,2,18905318,4B9612474A26890696DD027F8E3B6774E6FCD54F,34187483248,1,2026-07-31 02:21:01,3,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{17,76,67,78,73,70,95,102,106,138,101,95,87,94,105,98,88,106,110,126,119,108,105,122,119,104,119,144,109,124,127}","Макстон-холл - мир между нами / Maxton Hall - The World Between Us / Maxton Hall - Die Welt zwischen uns / Сезон: 1 / Серии: 1-6 из 6 (Тарек Ролингер) [2024, Германия, драма, мелодрама, HEVC, HDR10+, WEB-DL 2160p, 4k] MVO (Red Head Sound, RuDub, CUPyVoice) + Original (Deu) + English + Sub (Rus, Deu,"
6780101,2,18905318,1007082A6B4D6EE78152895D2C473F36977CC67E,34401133975,1,2026-07-31 02:21:01,3,2,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{18,62,70,65,83,70,72,96,85,99,83,87,92,81,90,85,85,83,95,87,82,83,83,88,91,87,88,97,89,90,84}","Госпожа Плеймен / Миссис Плеймен / Mrs Playmen / Сезон: 1 / Серии: 1-7 из 7 (Риккардо Донна) [2025, Италия, драма, биография, история, HDR10+, WEB-DL 2160p, 4k] 3 x MVO (HDRezka, WStudio, LE-Production) + Original + Eng + Sub (Rus, Ita, Eng)"
6780122,2,18905318,41E48D691BC808E9522CE157DBAC2C1945747F2F,39637876559,1,2026-07-31 02:21:01,5,0,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{32,143,107,88,97,105,114,139,145,131,141,163,136,129,136,137,118,114,155,144,116,99,79,102,118,143,160,157,163,140,134}","Флорентийский монстр / Il mostro / The Monster of Florence / Сезон: 1 / Серии: 1-4 из 4 (Стефано Соллима) [2025, Италия, триллер, драма, криминал, детектив, биография, HEVC, Dolby Vision, HDR10, WEB-DL 2160p, 4k] Dub (Videofilm) + 2 x MVO + Ukr + Original + Eng + Sub (Rus, Eng, Ita, Ukr)"
6780168,2,18905318,D5AA2AC9B8CB3AE149281F9EFF3B3B780C3BD84C,31253577955,1,2026-07-31 02:21:01,7,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{53,173,159,177,130,209,212,221,197,187,186,255,239,223,165,168,149,174,174,198,185,151,153,164,165,213,192,222,210,177,171}","Сварить медведя / Медвежий суп / Koka bjorn / To Cook a Bear / Сезон: 1 / Серии: 1-6 из 6 (Тригве Аллистер Дайсен) [2025, Швеция, драма, криминал, детектив, Dolby Vision, HDR10, WEB-DL 2160p, 4k] MVO (LE-Production) + Original (Swe) + Sub (Swe, Eng)"
6793816,2,18905318,044DF3024D5739544E4B3EEDE1A7334E09F3521F,33039383369,1,2026-07-31 02:21:01,3,2,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{11,51,48,53,59,51,63,86,83,81,69,76,62,65,83,70,74,68,72,77,70,79,86,97,95,75,84,107,81,87,99}","Город теней / Ciudad de sombras / City of Shadows / Сезон: 1 / Серии: 1-6 из 6 (Хорхе Торрегросса) [2025, Испания, триллер, драма, криминал, HDR10, WEB-DL 2160p, 4k] 3 x MVO (HDrezka, WStudio, LE-Production) + Original + Eng + Sub (Rus, Esp, Eng)"
6796614,2,9115373,885F34388B5852988AB198B8554B79E43841B2A5,25272840328,1,2026-07-31 02:21:01,3,2,"{7,24,24,24,24,24,24,25,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{20,70,69,73,79,81,87,93,90,92,80,97,99,118,111,99,110,116,120,117,131,136,105,103,113,93,89,99,87,118,117}","Из мрака прошлого / Schlafende Hunde / Sleeping Dog / Сезон: 1 / Серии: 1-6 из 6 (Штефан Лакант, Франциска Мелецки) [2023, Германия, Триллер, драма, криминал, детектив, HEVC, HDR10, WEB-DL 2160p, 4k] MVO (NewStudio) + Original + Eng + Sub (Rus, Ukr, Deu, Eng, Heb)"
