topic_id,reg_time,topic_poster,info_hash,tor_size_bytes,keeping_priority,seeder_last_seen,seeders,keeper_seeders,average_seeds_count,average_seeds_sum,topic_title
6810286,0,13220218,0D1BE60FED059C7677675609750AF881C8122C02,745435566,1,2026-07-31 02:21:01,2,2,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{9,80,79,80,59,65,74,93,87,79,89,98,128,102,133,125,125,129,126,106,106,126,104,108,111,119,111,113,118,116,111}","Гилли и Кивс / Gilly and Keeves / Сезон: 1 / Серии: 1-12 из 12 (Джон МакКивер) [2020, США, комедия, сатира, развлекательный, WEB-DL 1080p] VO (АРменяк) + Original + Sub (Rus, Eng)"
6814692,0,53850021,299F09E4A5D0CA0D104730A7F0B4A68D7BF47F57,118890973873,1,2026-07-31 02:21:01,32,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{204,626,673,687,764,788,864,780,838,845,839,883,948,895,783,853,847,805,824,751,762,663,706,887,823,866,905,1014,877,928,827}","Во все тяжкие / Breaking Bad / Сезон: 4 / Серии: 1-13 из 13 (Винс Гиллиган) [2011, США, Драма, криминал, триллер, BDRemux 1080p] Dub (Selena) + MVO (LostFilm) + DVO (Кубик в Кубе) + MVO (FoxCrime) + Original"
6817372,0,47393246,48282F5E5BEC4F07213B36FADC9946871448A840,17339351517,1,2026-07-31 02:21:01,91,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{591,2542,2660,2622,2610,2887,2785,2545,2548,2508,2252,2380,2376,2332,2262,2420,2271,2416,2316,2691,2624,2231,2021,2389,2482,2634,2624,2869,2440,2753,2578}","Восхождение Ворона / Hunyadi / Hunyadi - Aufstieg zur Macht / Rise of the Raven / Сезон: 1 / Серии: 1-10 из 10 (Роберт Дорнхельм, Орси Надьпал, Аттила Сас) [2024, Венгрия, Австрия, Германия, Драма, боевик, исторический, биография, WEB-DL 1080p] MVO (Viju)"
6821225,3,3400164,D68AE387673C66B96D5086C03B609428226C63E3,31295171384,1,2026-07-31 02:21:01,37,0,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{237,1022,1027,1035,1018,1077,992,958,906,906,929,936,916,889,896,763,946,1009,1033,843,826,820,794,877,906,881,805,1008,909,908,913}","Избранные / The Chosen / Сезон: 1 / Серии: 1-8 из 8 (Даллас Дженкинс) [2019, США, Драма, биография, история, BDRip 1080p] Dub + Original"
6822100,0,4531701,C6ECB3A029382DACF4E829D3AA86AB23FD7B7502,176040381140,1,2026-07-31 02:21:01,3,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{17,54,58,50,52,65,38,47,62,63,49,67,77,74,85,61,69,52,69,59,73,60,44,48,60,41,49,59,38,58,49}","Частный детектив Магнум / Magnum P.I. / Сезон: 2 / Серии: 1-22 из 22 (Рэй Остин, Лоуренс Доэни, Джеймс Фроуни) [1982, США, приключения, боевик, криминал, детектив, BDRemux 1080p] MVO (телеканал канал СТС) + VO (Сам дома записал) + Original"
6826415,2,43459903,2F22E885F070FA30848F79D3C04ACC91F48A84C9,31734332678,1,2026-07-31 02:21:01,97,2,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{655,2477,2452,2595,2595,2738,2886,2806,2701,2595,2526,2835,2914,2603,2524,2382,2496,2765,2933,2865,2849,2591,2351,2685,2686,2758,2598,3056,2785,2774,2726}","Молодой Шерлок / Young Sherlock / Сезон: 1 / Серии: 1-8 из 8 (Гай Ричи, Андерс Энгстрем, Триша Брок) [2026, Великобритания, боевик, детектив, приключения, WEB-DL 1080p] 5 x MVO (HDrezka Studio, LostFilm, RHS, Дубляжная, LE-Production) + DVO (Кубик в Кубе) + Dub (WinMedia) + Original + Sub (Rus, Eng)"
6827060,0,774369,8A88059A38965D007AF30AD75A5A720BEE3C9C3C,30798066320,1,2026-07-31 02:21:01,5,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{35,205,116,105,261,142,86,85,87,89,83,84,92,82,80,86,88,87,87,88,90,90,82,92,104,98,89,102,230,156,88}","Море Свободы / Mare Fuori / Сезон: 6 / Серии: 1-12 из 12 (Беньямино Катена, Кармине Элиа, Милена Кокоцца, Иван Сильвестрини, Людовико Ди Мартино, Франческа Амитрано) [2026, Италия, драма, криминал, WEB-DL 1080p] MVO (RuDub) + Original"
6828234,3,10634155,5E5F11C8F7BD0E06C80D6F5860F077F48F478341,129016105874,1,2026-07-31 02:21:01,3,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{21,90,86,92,109,111,89,97,100,87,103,91,79,63,46,69,59,50,60,85,81,82,77,120,105,116,101,147,186,170,155}","Дневники вампира / The Vampire Diaries / Сезон: 6 / Серии: 1-22 из 22 (Майкл А. Алловиц, Джеффри Хант, Паскаль Верскурис, Келли Сайрус, Лесли Либман, Гаррет Стовер) [2014-2015, США, драма, фэнтези, ужасы, триллер, мелодрама, BDRemux 1080p] MVO (LostFilm) + Original + Sub (Eng)"
6828836,3,3400164,783F1E45CE19EEC283703DB7583B8ACFE94A11CF,35098579577,1,2026-07-31 02:21:01,45,0,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{274,811,773,697,659,705,636,672,693,737,667,722,626,561,599,608,660,685,625,590,572,513,637,755,671,621,560,651,593,634,586}","Избранные / The Chosen / Сезон: 2 / Серии: 1-8 из 8 (Даллас Дженкинс) [2021, США, Драма, биография, история, BDRip 1080p] Dub + Original"
6830611,0,6477978,89849427F27AFEAD19B23F4FF2F24935409E9E9D,6140320923,1,2026-07-31 02:21:01,9,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{50,182,200,147,222,154,184,219,174,151,158,152,116,125,165,137,174,154,169,149,183,133,93,121,127,148,123,97,112,113,145}","Киноклуб / Film Club / Сезон: 1 / Серии: 1-6 из 6 (Катрин Морсхэд) [2025, Великобритания, драма, комедия, WEB-DL 1080p] MVO (Novamedia) + Original + Sub (Rus)"
6830879,2,43459903,2D7120F3342F846BC3741991A029F78C633FBAA5,27381509910,1,2026-07-31 02:21:01,68,0,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{435,1879,2003,1950,1900,1994,2105,2031,1851,1937,1998,2042,2204,2107,2125,2140,2308,2296,2218,2146,2005,1830,1761,1750,2058,1994,2069,2265,1979,2081,2166}","Скарпетта / Scarpetta / Сезон: 1 / Серии: 1-8 из 8 (Шарлотта Брандстром, Дэвид Гордон Грин) [2026, США, триллер, драма, криминал, детектив, WEB-DL 1080p] 5 x MVO (HDrezka Studio, LostFilm, Red Head Sound, Дубляжная, LE-Production) + Original (Eng) + Sub (Rus, Eng)"
6831406,3,10634155,D5FEC4E52DF9D79BB3FB7E76D299CCFBBD3A1DD5,109343928206,1,2026-07-31 02:21:01,3,2,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{17,52,51,28,42,40,34,27,45,33,26,31,36,65,68,69,63,68,63,127,109,98,124,146,158,157,102,137,113,110,127}","Дневники вампира / The Vampire Diaries / Сезон: 7 / Серии: 1-22 из 22 (Паскаль Верскурис, Брайан Янг, Майкл А. Алловиц, Джеффри Хант, Келли Сайрус) [2015-2016, США, драма, фэнтези, ужасы, триллер, мелодрама, BDRemux 1080p] MVO (LostFilm) + Original + Sub (Eng, Multi)"
6837338,0,48930552,A0138E5210D4EF9A0846A555D354793AF4864A89,155623016496,1,2026-07-31 02:21:01,11,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,5,0,0,0,0,0,0,0,0,0,0,0}","{66,216,221,224,214,275,243,241,285,221,208,183,203,212,134,132,121,110,69,8,0,0,0,0,0,0,0,0,0,0,0}","Декстер / Dexter / Сезон: 1 / Серии: 1-12 из 12 (Маркос Сига, Кит Гордон, Джон Дал) [2006, США, триллер, криминал, драма, BDRemux 1080p] MVO (SDI Media / Netflix) + MVO (NovaFilm) + MVO (Fox Crime) + MVO (ISP Film) + Original + Sub (Rus, Eng, Heb, Rom, Ukr)"
6837843,0,48930552,B5F34B20FC85271401B7F2C327A9D7D00F4782FE,125259148281,1,2026-07-31 02:21:01,12,0,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,5,0,0,0,0,0,0,0,0,0,0,0}","{77,241,236,233,230,242,210,198,233,206,193,177,118,114,97,136,114,99,63,7,0,0,0,0,0,0,0,0,0,0,0}","Декстер / Dexter / Сезон: 2 / Серии: 1-12 из 12 (Тони Голдуин, Кит Гордон, Маркос Сига) [2007, США, триллер, криминал, драма, BDRemux 1080p] MVO (SDI Media / Netflix) + MVO (NovaFilm) + MVO (Fox Crime) + MVO (ISP Film) + Original + Sub (Rus, Eng, Heb, Rom, Ukr)"
6837994,0,48930552,C09EBF6C23B7959B9336C2A8877DD0138723CC4B,132355641190,1,2026-07-31 02:21:01,5,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,5,0,0,0,0,0,0,0,0,0,0,0}","{35,169,146,141,120,178,140,164,140,160,109,81,62,76,51,88,67,49,34,7,0,0,0,0,0,0,0,0,0,0,0}","Декстер / Dexter / Сезон: 3 / Серии: 1-12 из 12 (Маркос Сига, Кит Гордон, Джон Дал) [2008, США, триллер, криминал, драма, BDRemux 1080p] MVO (SDI Media / Netflix) + MVO (NovaFilm) + MVO (Fox Crime) + MVO (ISP Film) + Original + Sub (Rus, Eng, Heb, Rom, Ukr)"
6838404,0,48930552,B4969C54A5AA02E607CEE148F4CB5A575C43EA86,138840520968,1,2026-07-31 02:21:01,8,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,5,0,0,0,0,0,0,0,0,0,0,0}","{52,201,185,199,171,148,137,217,168,192,168,194,158,164,134,138,139,151,51,7,0,0,0,0,0,0,0,0,0,0,0}","Декстер / Dexter / Сезон: 4 / Серии: 1-12 из 12 (Джон Дал, Кит Гордон, Стив Шилл) [2009, США, триллер, криминал, драма, BDRemux 1080p] MVO (SDI Media / Netflix) + MVO (NovaFilm) + MVO (Fox Crime) + MVO (ISP Film) + Original + Sub (Rus, Eng, Heb, Rom, Ukr)"
6838683,0,48930552,825610C33AB19E9C6AD6BA768386A692013A5048,124758304625,1,2026-07-31 02:21:01,6,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,5,0,0,0,0,0,0,0,0,0,0,0}","{37,137,164,209,203,168,184,187,168,222,174,141,181,104,58,67,88,72,51,7,0,0,0,0,0,0,0,0,0,0,0}","Декстер / Dexter / Сезон: 6 / Серии: 1-12 из 12 (Стив Шилл, Джон Дал, Эрнест Дикерсон, Ромео Тироне) [2011, США, триллер, драма, криминал, BDRemux 1080p] MVO (SDI Media / Netflix) + MVO (NovaFilm) + MVO (Fox Crime) + Original + Sub (Rus, Eng, Heb, Rom, Ukr)"
6838735,0,48930552,A18D852E62C86EB3C56915E8F061862876DD9CED,132542404443,1,2026-07-31 02:21:01,9,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,5,0,0,0,0,0,0,0,0,0,0,0}","{42,165,161,192,173,155,163,160,125,178,170,172,164,152,94,87,121,120,61,7,0,0,0,0,0,0,0,0,0,0,0}","Декстер / Dexter / Сезон: 5 / Серии: 1-12 из 12 (Стив Шилл, Ромео Тироне, Джон Дал) [2010, США, триллер, криминал, драма, BDRemux 1080p] MVO (SDI Media / Netflix) + MVO (NovaFilm) + MVO (Fox Crime) + MVO (ISP Film) + Original + Sub (Rus, Eng, Heb, Rom, Ukr)"
6839780,0,48930552,6C6DB2C8E7984DBCBB28787E2D2D2D5E35520672,132615156508,1,2026-07-31 02:21:01,13,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,5,0,0,0,0,0,0,0,0,0,0,0}","{72,213,235,233,245,225,212,194,140,140,137,113,141,96,88,71,94,72,39,7,0,0,0,0,0,0,0,0,0,0,0}","Декстер / Dexter / Сезон: 7 / Серии: 1-12 из 12 (Стив Шилл, Кит Гордон, Джон Дал) [2012, США, триллер, криминал, драма, BDRemux 1080p] MVO (SDI Media / Netflix) + MVO (NovaFilm) + MVO (Fox Crime) + Original + Sub (Rus, Eng, Heb, Rom, Ukr)"
6840286,0,48930552,A4DF56F8EC67EB785DB7E458B3B0C0ED659C033A,114719885506,1,2026-07-31 02:21:01,7,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,5,0,0,0,0,0,0,0,0,0,0,0}","{38,114,108,121,114,133,108,107,119,131,93,100,116,81,87,90,65,47,30,7,0,0,0,0,0,0,0,0,0,0,0}","Декстер / Dexter / Сезон: 8 / Серии: 1-12 из 12 (Кит Гордон, Стив Шилл, Джон Дал) [2013, США, триллер, криминал, драма, BDRemux 1080p] MVO (SDI Media / Netflix) + MVO (NovaFilm) + MVO (Fox Crime) + Original + Sub (Rus, Eng, Heb, Rom, Ukr)"
6841937,3,10634155,E76C98A07B2DA3AB5DF24A0A01B7B3FD3469C49C,78819793487,1,2026-07-31 02:21:01,5,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{33,125,146,190,210,146,172,188,202,204,185,196,231,196,198,206,188,181,149,109,69,75,70,72,46,81,82,98,82,97,73}","Дневники вампира / The Vampire Diaries / Сезон: 8 / Серии: 1-16 из 16 (Майкл А. Алловиц, Паскаль Верскурис, Майкл Карасик, Роб Харди, Джеймс Томпсон) [2016-2017, США, драма, фэнтези, ужасы, триллер, мелодрама, BDRemux 1080p] MVO (LostFilm) + Original + Sub (Eng, Multi)"
6842408,0,3400164,86BE16DFBD676410064070C860CBCB8405DE9542,44826977135,1,2026-07-31 02:21:01,24,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{179,614,565,597,538,517,438,448,472,496,493,512,498,479,504,527,570,582,608,609,532,509,599,704,605,504,463,650,544,597,564}","Избранные / The Chosen / Сезон: 3 / Серии: 1-8 из 8 (Даллас Дженкинс) [2022, США, Драма, биография, история, BDRip 1080p] Dub + Original"
6842767,0,4531701,F6D7CCC6A6F8BC523512F41BE5F5B2EA2905FA1A,180975218082,1,2026-07-31 02:21:01,1,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{7,24,24,25,35,41,33,28,47,48,34,48,53,43,30,30,29,28,24,31,31,36,23,29,44,27,30,57,24,32,32}","Частный детектив Магнум / Magnum P.I. / Сезон: 3 / Серии: 1-23 из 23 (Рэй Остин, Лоуренс Доэни, Джеймс Фроуни) [1984, США, приключения, боевик, криминал, детектив, BDRemux 1080p] Original + Rus Sub"
6844330,0,45730337,A2567C830190125EB0D61BC7046A197C3A3CF292,28737362250,1,2026-07-31 02:21:01,3,2,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{16,41,43,39,45,44,24,34,24,35,31,24,53,35,42,24,27,25,30,42,27,52,27,28,24,24,24,32,37,30,27}","Бессильные / Powerless / Сезон: 1 / Серии: 1-12 из 12 (Майкл Патрик Джэнн) [2017, США, Комедия, фэнтези, WEB-DL 1080p] MVO (IdeaFilm) + MVO (Jaskier) + MVO (Baibako) + DVO (Alternative Production) + Original Eng + Sub Eng"
6845492,0,13605434,B1016D5325348553B02BD174F143D4F99685ABA7,2794625095,1,2026-07-31 02:21:01,6,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{37,138,140,120,120,116,112,173,151,154,183,173,144,126,107,105,97,107,112,88,87,68,48,48,74,68,72,70,76,77,96}","Третий день. Осень / The Third Day: Autumn / Сезон: 1 / Серия: 7 из 7 (Феликс Барретт, Марк Манден) [2020, Великобритания, триллер, драма, детектив, WEBRip 1080p] MVO + Original"
6850952,0,2193899,C065F41DB357E47EB5950E7514ECA466CD519165,85992192871,1,2026-07-31 02:21:01,15,0,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{103,461,467,490,466,398,361,398,381,312,284,349,403,339,347,407,407,378,376,375,397,291,275,342,308,329,352,412,441,430,472}","Острые козырьки / Peaky Blinders / Сезон: 6 / Серии: 1-6 из 6 (Энтони Бирн) [2022, Великобритания, драма, криминал, BDRemux 1080i] DVO (Кубик в кубе) + Original + Sub (Rus, Eng)"
6854728,3,47393246,20AA1EB93F2E75EFFFC42FF8E48B699944B66BD6,4231577095,1,2026-07-31 02:21:01,11,0,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{71,328,279,291,278,294,292,278,234,285,278,244,323,285,266,314,278,274,273,322,283,242,264,337,298,347,430,469,361,372,442}","Веди себя прилично / Playing Nice / Сезон: 1 / Серии: 1-4 из 4 (Кейт Хьюит) [2025, Великобритания, драма, WEB-DL 1080p] MVO"
6855429,0,19361387,3D18F9B41A522E47D1608BCD89B26A7AB1E6567C,446743529,1,2026-07-31 02:21:01,6,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{39,97,120,121,154,136,151,94,98,117,78,152,100,66,60,62,35,36,44,31,25,33,29,36,42,29,40,40,37,42,35}","Кошмары Дарио Ардженто / Gli incubi di Dario Argento / Сезон: 1 / Серии: 1-9 из 9 (Дарио Ардженто) [1987, Италия, Триллер, Ужасы, HDRip] VO (Клерик)"
6859867,0,35580534,234674D6F7C438BE9416F11043CEB95DA7B5C603,31563995236,1,2026-07-31 02:21:01,4,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{34,113,113,96,76,81,79,78,139,141,118,131,137,145,181,187,189,184,173,173,200,131,126,134,121,151,170,154,144,157,160}","Притворство / Акт / The Act / Сезон: 1 / Серии: 1-8 (8) (Лор де Клермон-Тоннер, Стивен Пит, Адам Аркин, Кристина Чоу, Ханна Фидель) [2019, США, драма, биография, криминал, WEB-DL 1080p] 6x MVO (СВ-Дубль; Freedom Media; TVShows; HDRezka Studio; LostFilm; Profix Media) + DVO (Кубик в кубе) + Eng + Sub"
6860477,0,21180562,CFBA487E571AC9EC14D842657DB363F65D55F051,16246204653,1,2026-07-31 02:21:01,4,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{30,217,190,151,164,219,191,181,181,193,148,156,190,163,174,146,165,185,158,168,196,144,122,161,193,217,219,214,156,184,163}","Комиссар Риччарди / Il commissario Ricciardi / Сезон: 3 / Серии: 1-4 из 4 (Алессандро Д’Алатри, Джанпаоло Тескари) [2025, Италия, Драма, криминал, детектив, WEB-DL 1080p] MVO (Syncmer) + Original + Sub Ita"
6861839,0,21180562,9BFA56878BD39B27A0409A1A2B906867C522A3B5,24579149663,1,2026-07-31 02:21:01,7,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{48,191,214,181,218,218,223,202,238,216,193,217,249,207,186,174,196,257,243,224,224,218,234,213,185,244,251,252,151,153,183}","Комиссар Риччарди / Il commissario Ricciardi / Сезон: 1 / Серии: 1-6 из 6 (Алессандро Д’Алатри, Джанпаоло Тескари) [2021, Италия, Драма, криминал, детектив, WEB-DL 1080p] MVO (Syncmer) + Original"
6865493,0,4531701,915DC3234DE9E86DC06842D883D3BA655B9FA0E4,176100420504,1,2026-07-31 02:21:01,1,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{7,24,24,25,35,41,28,29,47,48,32,48,40,43,30,30,26,24,24,31,29,33,23,29,42,27,50,26,24,29,63}","Частный детектив Магнум / Magnum P.I. / Сезон: 4 / Серии: 1-21 из 21 (Харви Лэйдман, Вирджил У. Фогель, Алан Дж. Леви) [1984, США, приключения, боевик, криминал, детектив, BDRemux 1080p] Original + Rus Sub (DeepSeek)"
