topic_id,reg_time,topic_poster,info_hash,tor_size_bytes,keeping_priority,seeder_last_seen,seeders,keeper_seeders,average_seeds_count,average_seeds_sum,topic_title
6863595,0,54074164,126FAE462B8ED5EB3F4AE4BE3F41056972FFDCA1,50911472193,1,2026-07-31 02:21:01,117,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{748,2976,2915,2962,2975,3129,2962,2989,2723,2824,2538,2704,2868,2729,2591,2854,2626,2807,2876,3002,3032,2604,2266,2434,2571,2546,2749,3018,2418,2413,2335}","Паук-Нуар / Spider-Noir / Сезон: 1 / Серии: 1-8 из 8 (Гарри Брэдбир / Harry Bradbeer) [2026, США, фантастика, фэнтези, боевик, триллер, драма, HEVC, HDR10+, Dolby Vision, WEB-DL 2160p, 4k] [Hybrid] [Noir Version] 6 x MVO + DVO + 3 x Dub + VO + Original + Sub (Rus, Eng)"
6863620,2,9115373,EB1D1DB85D1B1EDF25C0AC557F51FEE211E1D034,49133710196,1,2026-07-31 02:21:01,100,0,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{632,2631,2745,2611,2553,2534,2405,2295,2195,2100,1936,2046,2158,2062,1992,1933,2039,2096,1926,1850,2190,1947,1930,2157,1982,2192,2071,2214,1925,1916,1850}","Паук-Нуар / Spider-Noir / Сезон: 1 / Серии: 1-8 из 8 (Гарри Брэдбир) [2026, США, фантастика, фэнтези, боевик, триллер, драма, HDR10, HDR10+ Dolby Vision, WEB-DL 2160p, 4k] [Color version] 5 x MVO + DVO (Кубик в Кубе) + 2 x Dub + VO (М. Яроцкий) + Original + Sub (Rus, Eng, Heb)"
6864834,0,54074164,5855C0728092426CA9BE6955D86AF06F1CD08D5F,51243859107,1,2026-07-31 02:21:01,47,0,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,25,24,24,24,25,24,24,26,24,24,24}","{315,1199,1218,1168,1158,1292,1260,1186,1026,1069,1080,1152,1245,1042,1219,1037,1188,1207,1127,1146,1205,1172,1050,1152,1184,1184,1268,1207,1013,947,1065}","Паук-Нуар / Spider-Noir / Сезон: 1 / Серии: 1-8 из 8 (Гарри Брэдбир / Harry Bradbeer) [2026, США, фантастика, фэнтези, боевик, триллер, драма, HEVC, SDR, WEB-DL 2160p, 4k] [Color version] 6 x MVO + DVO + 2 x Dub + VO + Original + Sub (Rus, Eng)"
6882290,0,17362937,C717CA85F5C772F118084A1E054C7458118B3C85,45068435797,1,2026-07-31 02:21:01,5,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0}","{35,132,160,122,147,163,122,108,81,55,109,94,134,315,406,560,338,5,0,0,0,0,0,0,0,0,0,0,0,0,0}","Эль / Elle / Сезон: 1 / Серии: 1-8 из 8 (Пит Четмон, Сэмми Коэн, Джейсон Мур, Стэйси Пассон) [2026, США, драма, комедия, HEVC, HDR10, Dolby Vision, WEB-DL 2160p, 4k] 3 x MVO (TVShows, Red Head Sound, Дубляжная) + Original + Sub (Rus, Eng)"
6882291,0,17362937,A3A304C0DF95E3BAF3DD6A7F5467A41E01B30681,45620470545,1,2026-07-31 02:21:01,8,1,"{7,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0}","{41,171,130,128,101,135,120,91,84,111,133,31,99,118,137,98,147,5,0,0,0,0,0,0,0,0,0,0,0,0,0}","Эль / Elle / Сезон: 1 / Серии: 1-8 из 8 (Пит Четмон, Сэмми Коэн, Джейсон Мур, Стэйси Пассон) [2026, США, драма, комедия, HEVC, SDR, WEB-DL 2160p, 4k] 3 x MVO (TVShows, Red Head Sound, Дубляжная) + Original + Sub (Rus, Eng)"
6888005,2,53850021,BB7382210CD3D353180E33AB39D755AB73194BF9,60486551224,1,2026-07-31 02:21:01,7,0,"{7,24,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}","{38,113,45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}","Лучше звоните Солу / Better call Saul / Сезон: 4 / Серии: 1-10 из 10 (Винс Гиллиган) [2018, США, Драма, Криминал, SDR, WEB-DL 2160p, 4k] MVO (LostFilm) + DVO (Кубик в Кубе) + Original + Sub (Rus, Eng)"
6888116,0,17362937,54A7C02DC50FBB0BFB8DDA40665142B48D3C96F3,49918098473,1,2026-07-31 02:21:01,2,0,"{7,24,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}","{16,74,92,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}","Ястреб Лонни / Ястреб / The Hawk / Сезон: 1 / Серии: 1-10 из 10 (Джонатан Уотсон) [2026, США, комедия, спорт, HDR10, Dolby Vision, WEB-DL 2160p, 4k] Dub (HDRezka Studio) + 5 x MVO (TVShows, Red Head Sound, HDRezka Studio, Дубляжная) + Ukr Dub (Postmodern) + Original + Sub (Rus, Ukr, Eng)"
6888119,0,17362937,9A480D56A875F1D424559D465956365E13B61F82,39906721161,1,2026-07-31 02:21:01,2,0,"{7,24,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}","{16,63,65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}","Ястреб Лонни / Ястреб / The Hawk / Сезон: 1 / Серии: 1-10 из 10 (Джонатан Уотсон) [2026, США, комедия, спорт, SDR, WEB-DL 2160p, 4k] Dub (HDRezka Studio) + 5 x MVO (TVShows, Red Head Sound, HDRezka Studio, Дубляжная) + Ukr Dub (Postmodern) + Original + Sub (Rus, Ukr, Eng)"
6888516,0,17362937,8DFBE4E34AEDB8DC427C266DA549CF0E38B8DAC9,64360612708,1,2026-07-31 02:21:01,25,0,"{7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}","{106,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}","Вместе до конца / Гони или умри / До гробовой доски / Ride or Die / Сезон: 1 / Серии: 1-8 из 8 (Тесса Коутс) [2026, США, боевик, комедия, HDR10, Dolby Vision, WEB-DL 2160p, 4k] Dub (HDRezka Studio) + 5 x MVO (TVShows, Red Head Sound, HDRezka Studio, Дубляжная) + Original + Sub (Rus, Eng)"
6888829,0,9115373,59F8A06F20A2CF35C81485207552E9ACF2FD18C7,47249753933,1,2026-07-31 02:21:01,8,0,"{7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}","{47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}","Подразделение специального назначения / GIGN / Elite Force / Сезон: 1 / Серии: 1-6 из 6 (Жюльен Леклерк) [2026, Франция, Боевик, Триллер, HDR10, Dolby Vision, WEB-DL 2160p, 4k] Dub (Videofilm Int.) + Ukr Dub (Postmodern) + Original + Eng + (Rus, Ukr, Fra, Eng, Heb)"
